source_type,source_file,title,programa,ciclo,section,content
training_examples,data/knowledge/extracted/_plain/jomelai_reportes_entrenamiento.csv,jomelai reportes entrenamiento,,,296,id: 296 question: Evidencias por valor numérico mayor a cero intent: count table: sunedu_evidencia_curricular metric_or_operation: COUNT filters: valor_numero > 0
training_examples,data/knowledge/extracted/_plain/jomelai_reportes_entrenamiento.csv,jomelai reportes entrenamiento,,,297,id: 297 question: Documentos SUNEDU con observación registrada intent: list table: sunedu_evidencia_curricular dimension: observacion filters: observacion IS NOT NULL
training_examples,data/knowledge/extracted/_plain/jomelai_reportes_entrenamiento.csv,jomelai reportes entrenamiento,,,298,id: 298 question: Cumplimiento C1 y C2 comparado por programa intent: chart chart_type: bar table: sunedu_evidencia_curricular dimension: programa_estudio metric_or_operation: COUNT
training_examples,data/knowledge/extracted/_plain/jomelai_reportes_entrenamiento.csv,jomelai reportes entrenamiento,,,299,id: 299 question: Ítems sin descripción en formato C2 intent: list table: sunedu_formato_item filters: codigo_formato=C2&descripcion_item IS NULL
training_examples,data/knowledge/extracted/_plain/jomelai_reportes_entrenamiento.csv,jomelai reportes entrenamiento,,,300,id: 300 question: Resumen general de cumplimiento SUNEDU por sede y formato intent: chart chart_type: heatmap table: sunedu_evidencia_curricular dimension: sede-codigo_formato metric_or_operation: COUNT
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,1,id: 301 question: Cuántos cursos hay en la sede de Ñaña intent: count chart_type: bar table: silabos dimension: programa_estudio metric_or_operation: COUNT filters: sede=Ñaña semantic_attributes: [sede:Ñaña][intent:count][dimension:programa_estudio]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,2,id: 302 question: Distribución de sílabos por facultad en Juliaca intent: count chart_type: bar table: silabos dimension: facultad metric_or_operation: COUNT filters: sede=Juliaca semantic_attributes: [sede:Juliaca][intent:count][dimension:facultad]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,3,id: 303 question: Cuántas asignaturas hay en el campus de Tarapoto intent: count chart_type: bar table: silabos dimension: programa_estudio metric_or_operation: COUNT filters: sede=Tarapoto semantic_attributes: [sede:Tarapoto][intent:count][dimension:programa_estudio]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,4,id: 304 question: Total de cursos por sede en la UPEU intent: count chart_type: bar table: silabos dimension: sede metric_or_operation: COUNT semantic_attributes: [entity:sede][intent:count][institution:UPEU]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,5,id: 305 question: Distribución de programas por campus universitario intent: count chart_type: bar table: plan_estudios dimension: sede metric_or_operation: COUNT(DISTINCT programa_estudio) semantic_attributes: [entity:sede][intent:count][dimension:programa_estudio]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,6,id: 306 question: Cuántos programas activos tiene Ñaña intent: count table: plan_estudios metric_or_operation: COUNT filters: sede=Ñaña&estado=activo semantic_attributes: [sede:Ñaña][intent:count][filter:estado]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,7,id: 307 question: Comparativa de cursos entre Lima y Juliaca intent: chart chart_type: bar table: silabos dimension: sede metric_or_operation: COUNT semantic_attributes: [entity:sede][intent:chart][chart:bar][comparative]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,8,id: 308 question: Programas que se ofrecen en las tres sedes intent: list table: plan_estudios dimension: programa_estudio semantic_attributes: [entity:sede][intent:list][multi_sede]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,9,id: 309 question: Cuántas carreras tiene Tarapoto en total intent: count table: plan_estudios metric_or_operation: COUNT(DISTINCT programa_estudio) filters: sede=Tarapoto semantic_attributes: [sede:Tarapoto][intent:count]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,10,id: 310 question: Modalidades disponibles por sede en la UPEU intent: count chart_type: bar table: plan_estudios dimension: sede metric_or_operation: COUNT(DISTINCT modalidad_estudio) semantic_attributes: [entity:sede][entity:modalidad][institution:UPEU]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Arquitectura,,11,id: 311 question: Cuántos cursos tiene la Facultad de Ingeniería y Arquitectura intent: count table: silabos metric_or_operation: COUNT filters: facultad=Ingenieria y Arquitectura semantic_attributes: [entity:facultad][intent:count][facultad:Ingenieria]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,12,id: 312 question: Distribución de asignaturas en Ciencias de la Salud intent: count chart_type: bar table: silabos dimension: programa_estudio metric_or_operation: COUNT filters: facultad=Ciencias de la Salud semantic_attributes: [entity:facultad][intent:count][facultad:Salud]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,13,id: 313 question: Cuántos sílabos tiene Ciencias Empresariales intent: count table: silabos metric_or_operation: COUNT filters: facultad=Ciencias Empresariales semantic_attributes: [entity:facultad][intent:count][facultad:Empresariales]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Teología,,14,id: 314 question: Cursos de la Facultad de Teología por ciclo intent: count chart_type: bar table: silabos dimension: ciclo metric_or_operation: COUNT filters: facultad=Teologia semantic_attributes: [entity:facultad][entity:ciclo][intent:count][facultad:Teologia]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Educación,,15,id: 315 question: Asignaturas de Ciencias Humanas y Educación intent: count chart_type: bar table: silabos dimension: programa_estudio metric_or_operation: COUNT filters: facultad=Ciencias Humanas semantic_attributes: [entity:facultad][intent:count]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Arquitectura,,16,id: 316 question: Total de créditos en Ingeniería y Arquitectura intent: aggregate table: plan_estudios metric_or_operation: SUM(total_creditos) filters: facultad=Ingenieria y Arquitectura semantic_attributes: [entity:facultad][intent:aggregate][metric:creditos]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,17,id: 317 question: Promedio de horas por curso en Ciencias de la Salud intent: aggregate table: silabos metric_or_operation: AVG(horas_totales) filters: facultad=Ciencias de la Salud semantic_attributes: [entity:facultad][intent:aggregate][metric:horas]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,18,id: 318 question: Ranking de facultades por cantidad de cursos en UPEU intent: ranking chart_type: horizontal_bar table: silabos dimension: facultad metric_or_operation: COUNT semantic_attributes: [entity:facultad][intent:ranking][institution:UPEU]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,19,id: 319 question: Gráfico de barras de cursos por facultad en Lima intent: chart chart_type: bar table: silabos dimension: facultad metric_or_operation: COUNT filters: sede=Lima semantic_attributes: [entity:facultad][entity:sede][intent:chart][chart:bar]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,20,id: 320 question: Cuántos programas tiene cada facultad intent: count chart_type: bar table: plan_estudios dimension: facultad metric_or_operation: COUNT(DISTINCT programa_estudio) semantic_attributes: [entity:facultad][intent:count][dimension:programa_estudio]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Ingeniería de Sistemas,,21,id: 321 question: Cuántos cursos tiene Ingeniería de Sistemas intent: count table: silabos metric_or_operation: COUNT filters: programa_estudio=Ingenieria de Sistemas semantic_attributes: [programa:Sistemas][intent:count]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Medicina Humana,,22,id: 322 question: Créditos totales del plan de Medicina Humana intent: aggregate table: plan_estudios metric_or_operation: SUM(total_creditos) filters: programa_estudio=Medicina Humana semantic_attributes: [programa:Medicina][intent:aggregate][metric:creditos]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Enfermería,,23,id: 323 question: Malla curricular de Enfermería por ciclo intent: list table: malla_curricular dimension: ciclo filters: programa_estudio=Enfermeria semantic_attributes: [programa:Enfermeria][intent:list][dimension:ciclo]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Administración,,24,id: 324 question: Cursos de Administración de Empresas por área intent: count chart_type: bar table: malla_curricular dimension: area_formacion metric_or_operation: COUNT filters: programa_estudio=Administracion de Empresas semantic_attributes: [programa:Administracion][intent:count][dimension:area_formacion]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Contabilidad,,25,id: 325 question: Plan de estudios de Contabilidad y Finanzas intent: list table: plan_estudios filters: programa_estudio=Contabilidad y Finanzas semantic_attributes: [programa:Contabilidad][intent:list]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Psicología,,26,id: 326 question: Distribución de cursos de Psicología por ciclo intent: count chart_type: bar table: malla_curricular dimension: ciclo metric_or_operation: COUNT filters: programa_estudio=Psicologia semantic_attributes: [programa:Psicologia][intent:count][dimension:ciclo]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Arquitectura,,27,id: 327 question: Cuántos créditos tiene el plan de Arquitectura intent: aggregate table: plan_estudios metric_or_operation: SUM(total_creditos) filters: programa_estudio=Arquitectura semantic_attributes: [programa:Arquitectura][intent:aggregate][metric:creditos]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Nutrición Humana,,28,id: 328 question: Asignaturas de Nutrición y Dietética por ciclo intent: list table: malla_curricular filters: programa_estudio=Nutricion y Dietetica semantic_attributes: [programa:Nutricion][intent:list]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,29,id: 329 question: Horas de laboratorio de Farmacia y Bioquímica intent: aggregate table: malla_curricular metric_or_operation: SUM(horas_laboratorio) filters: programa_estudio=Farmacia y Bioquimica semantic_attributes: [programa:Farmacia][intent:aggregate][metric:horas_laboratorio]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,30,id: 330 question: Total de cursos de Obstetricia en Juliaca intent: count table: silabos metric_or_operation: COUNT filters: programa_estudio=Obstetricia&sede=Juliaca semantic_attributes: [programa:Obstetricia][sede:Juliaca][intent:count]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Ingeniería Civil,,31,id: 331 question: Cuántos cursos de Ingeniería Civil hay por ciclo intent: count chart_type: bar table: malla_curricular dimension: ciclo metric_or_operation: COUNT filters: programa_estudio=Ingenieria Civil semantic_attributes: [programa:Civil][intent:count][dimension:ciclo]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Teología,,32,id: 332 question: Recursos bibliográficos de Teología Adventista intent: list table: recurso_aprendizaje filters: programa_estudio=Teologia semantic_attributes: [programa:Teologia][intent:list][entity:recurso]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Educación,,33,id: 333 question: Distribución de cursos de Educación Primaria intent: count chart_type: bar table: malla_curricular dimension: ciclo metric_or_operation: COUNT filters: programa_estudio=Educacion Primaria semantic_attributes: [programa:Educacion][intent:count]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Ingeniería Ambiental,,34,id: 334 question: Asignaturas de Ingeniería Ambiental por área intent: count chart_type: bar table: malla_curricular dimension: area_formacion metric_or_operation: COUNT filters: programa_estudio=Ingenieria Ambiental semantic_attributes: [programa:Ambiental][intent:count][dimension:area_formacion]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Administración,,35,id: 335 question: Cuántos cursos electivos tiene Administración intent: count table: malla_curricular metric_or_operation: COUNT filters: programa_estudio=Administracion&tipo_curso=electivo semantic_attributes: [programa:Administracion][filter:tipo_curso][intent:count]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Teología,,36,id: 336 question: Cuántos cursos de formación adventista tiene Teología intent: count table: malla_curricular metric_or_operation: COUNT filters: programa_estudio=Teologia&area_formacion=formacion_adventista semantic_attributes: [programa:Teologia][area:formacion_adventista][intent:count][adventista]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Ingeniería de Sistemas,,37,id: 337 question: Cursos con valores bíblicos en el sílabo de Sistemas intent: list table: silabos filters: programa_estudio=Sistemas&sumilla CONTAINS biblica semantic_attributes: [programa:Sistemas][filter:sumilla][adventista][intent:list]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Enfermería,,38,id: 338 question: Asignaturas de formación cristiana en Enfermería intent: list table: malla_curricular filters: area_formacion=formacion_cristiana&programa=Enfermeria semantic_attributes: [adventista][area:cristiana][programa:Enfermeria]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,39,id: 339 question: Cuántos cursos de ética hay en toda la UPEU intent: count table: malla_curricular metric_or_operation: COUNT filters: curso CONTAINS etica semantic_attributes: [adventista][filter:curso][intent:count][institution:UPEU]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,40,id: 340 question: Recursos relacionados con Elena White por programa intent: list table: recurso_aprendizaje filters: autor CONTAINS White semantic_attributes: [adventista][filter:autor][entity:recurso]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,41,id: 341 question: Sílabos que mencionan cosmovisión bíblica intent: list table: silabos filters: sumilla CONTAINS cosmovisión semantic_attributes: [adventista][filter:sumilla][intent:list]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,42,id: 342 question: Cursos de mayordomía cristiana en la UPEU intent: list table: malla_curricular filters: curso CONTAINS mayordomia semantic_attributes: [adventista][intent:list][institution:UPEU]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,43,id: 343 question: Asignaturas que integran fe y aprendizaje intent: list table: silabos filters: sumilla CONTAINS fe semantic_attributes: [adventista][filter:sumilla][intent:list]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,44,id: 344 question: Cuántos cursos de vida saludable hay por facultad intent: count chart_type: bar table: malla_curricular dimension: facultad metric_or_operation: COUNT filters: curso CONTAINS saludable semantic_attributes: [adventista][filter:curso][intent:count][dimension:facultad]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Teología,,45,id: 345 question: Recursos de Elena White en Teología por unidad intent: list table: recurso_aprendizaje filters: autor CONTAINS White&programa=Teologia semantic_attributes: [adventista][programa:Teologia][filter:autor]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,46,id: 346 question: Cursos de servicio comunitario en todas las sedes intent: list table: malla_curricular filters: curso CONTAINS servicio semantic_attributes: [adventista][intent:list][multi_sede]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Educación,,47,id: 347 question: Asignaturas con fundamento bíblico en Educación intent: list table: silabos filters: programa=Educacion&sumilla CONTAINS biblica semantic_attributes: [adventista][programa:Educacion][filter:sumilla]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Medicina Humana,,48,id: 348 question: Cuántos cursos de ética profesional hay en Medicina intent: count table: malla_curricular metric_or_operation: COUNT filters: programa=Medicina&curso CONTAINS etica semantic_attributes: [adventista][programa:Medicina][filter:curso]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,49,id: 349 question: Libros de Elena White referenciados en sílabos intent: list table: recurso_aprendizaje filters: autor CONTAINS White&tipo_recurso=libro semantic_attributes: [adventista][filter:autor][entity:recurso]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,50,id: 350 question: Distribución de cursos de formación integral por sede intent: count chart_type: bar table: malla_curricular dimension: sede metric_or_operation: COUNT filters: area_formacion=integral semantic_attributes: [adventista][dimension:sede][intent:count][area:integral]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,51,id: 351 question: Cuántos sílabos están registrados en Ñaña este periodo intent: count table: silabos metric_or_operation: COUNT filters: sede=Ñaña semantic_attributes: [sede:Ñaña][intent:count][temporal:periodo]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Administración,,52,id: 352 question: Cursos vigentes de Administración en Lima intent: list table: malla_curricular filters: programa=Administracion&sede=Lima&estado=activo semantic_attributes: [programa:Administracion][sede:Lima][filter:estado]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,53,id: 353 question: Evidencias SUNEDU pendientes para el periodo 2026 intent: list table: sunedu_evidencia_curricular filters: estado=pendiente semantic_attributes: [temporal:2026][filter:estado][entity:sunedu]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,54,id: 354 question: Planes de estudio actualizados en 2025 intent: list table: plan_estudios filters: periodo_inicio=2025 semantic_attributes: [temporal:2025][intent:list]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,55,id: 355 question: Cuántos recursos publicados en los últimos 5 años hay intent: list table: recurso_aprendizaje filters: anio_publicacion>=2020 semantic_attributes: [temporal:reciente][intent:list]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Ingeniería de Sistemas,,56,id: 356 question: Últimas versiones de planes de Sistemas intent: list table: plan_estudios filters: programa=Sistemas semantic_attributes: [temporal:version][intent:list][programa:Sistemas]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,57,id: 357 question: Evidencias registradas este año por sede intent: count chart_type: bar table: sunedu_evidencia_curricular dimension: sede metric_or_operation: COUNT filters: anio=2026 semantic_attributes: [temporal:2026][dimension:sede][intent:count]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,58,id: 358 question: Planes con vigencia hasta 2027 por programa intent: list table: plan_estudios filters: periodo_fin>=2027 semantic_attributes: [temporal:2027][intent:list]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Ingeniería de Sistemas,,59,id: 359 question: Cuántos créditos tiene el plan de Sistemas en Ñaña intent: aggregate table: plan_estudios metric_or_operation: SUM(total_creditos) filters: programa=Sistemas&sede=Ñaña semantic_attributes: [programa:Sistemas][sede:Ñaña][intent:aggregate][metric:creditos]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Enfermería,,60,id: 360 question: Horas teóricas vs prácticas en Enfermería intent: chart chart_type: scatter table: malla_curricular metric_or_operation: horas_teoricas vs horas_practicas filters: programa=Enfermeria semantic_attributes: [programa:Enfermeria][intent:chart][chart:scatter][metric:horas]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Ingeniería de Sistemas,,61,id: 361 question: Cuántos cursos de Ciencias Básicas hay en Sistemas intent: count table: malla_curricular metric_or_operation: COUNT filters: area_formacion=Ciencias Basicas&programa=Sistemas semantic_attributes: [area:ciencias_basicas][programa:Sistemas][intent:count]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,62,id: 362 question: Distribución de créditos de formación general por programa intent: aggregate chart_type: bar table: malla_curricular dimension: programa_estudio metric_or_operation: SUM(creditos) filters: area_formacion=General semantic_attributes: [area:general][intent:aggregate][metric:creditos]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Medicina Humana,,63,id: 363 question: Cursos de especialidad en Medicina por ciclo intent: count chart_type: bar table: malla_curricular dimension: ciclo metric_or_operation: COUNT filters: area_formacion=Especialidad&programa=Medicina semantic_attributes: [area:especialidad][programa:Medicina][intent:count]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,64,id: 364 question: Horas de práctica en cursos de formación profesional intent: aggregate table: malla_curricular metric_or_operation: SUM(horas_practicas) filters: area_formacion=Profesional semantic_attributes: [area:profesional][intent:aggregate][metric:horas_practicas]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,65,id: 365 question: Cuántos cursos de libre elección hay por sede intent: count chart_type: bar table: malla_curricular dimension: sede metric_or_operation: COUNT filters: tipo_curso=libre_eleccion semantic_attributes: [tipo:libre_eleccion][dimension:sede][intent:count]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,66,id: 366 question: Créditos de formación investigativa por programa intent: aggregate chart_type: bar table: malla_curricular dimension: programa_estudio metric_or_operation: SUM(creditos) filters: area_formacion=Investigacion semantic_attributes: [area:investigacion][intent:aggregate][metric:creditos]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,67,id: 367 question: Cursos de práctica preprofesional en todas las carreras intent: list table: malla_curricular filters: tipo_curso=practica_preprofesional semantic_attributes: [tipo:practica][intent:list]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,68,id: 368 question: Distribución de cursos transversales por facultad intent: count chart_type: bar table: malla_curricular dimension: facultad metric_or_operation: COUNT filters: tipo_curso=transversal semantic_attributes: [tipo:transversal][dimension:facultad][intent:count]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,69,id: 369 question: Cuántos cursos de investigación formativa hay intent: count table: malla_curricular metric_or_operation: COUNT filters: area_formacion=Investigacion semantic_attributes: [area:investigacion][intent:count]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,70,id: 370 question: Total de horas de actividades extracurriculares intent: aggregate table: malla_curricular metric_or_operation: SUM(horas_totales) filters: tipo_curso=extracurricular semantic_attributes: [tipo:extracurricular][intent:aggregate][metric:horas]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,71,id: 371 question: cuantos cursos hay en niania intent: count chart_type: bar table: silabos dimension: programa_estudio metric_or_operation: COUNT filters: sede=Ñaña semantic_attributes: [sede:Ñaña][intent:count][typo]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,72,id: 372 question: distirbucion de silabos por faculta en julaca intent: count chart_type: bar table: silabos dimension: facultad metric_or_operation: COUNT filters: sede=Juliaca semantic_attributes: [sede:Juliaca][intent:count][typo][dimension:facultad]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Enfermería,,73,id: 373 question: cuantos cursos tiene enfermeria en tarapoto intent: count table: silabos metric_or_operation: COUNT filters: programa=Enfermeria&sede=Tarapoto semantic_attributes: [programa:Enfermeria][sede:Tarapoto][intent:count][typo]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Ingeniería de Sistemas,,74,id: 374 question: malla de sistemaz intent: list table: malla_curricular filters: programa=Sistemas semantic_attributes: [programa:Sistemas][intent:list][typo]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Administración,,75,id: 375 question: creditos totales de administarcion intent: aggregate table: plan_estudios metric_or_operation: SUM(total_creditos) filters: programa=Administracion semantic_attributes: [programa:Administracion][intent:aggregate][typo]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Teología,,76,id: 376 question: cuantas asignaturas tiene teolojia intent: count table: silabos metric_or_operation: COUNT filters: facultad=Teologia semantic_attributes: [facultad:Teologia][intent:count][typo]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,77,id: 377 question: top de carreras con mas horas en upeu intent: ranking chart_type: horizontal_bar table: silabos dimension: programa_estudio metric_or_operation: SUM(horas_totales) semantic_attributes: [institution:UPEU][intent:ranking][metric:horas][typo]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,78,id: 378 question: dame los recuros de bioquimica intent: list table: recurso_aprendizaje filters: curso=Bioquimica semantic_attributes: [intent:list][typo][entity:recurso]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,79,id: 379 question: grafco de pastel de modalidaes en upeu intent: chart chart_type: pie table: plan_estudios dimension: modalidad_estudio metric_or_operation: COUNT semantic_attributes: [institution:UPEU][intent:chart][chart:pie][typo]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,80,id: 380 question: evidensias sin documento en c1 intent: list table: sunedu_evidencia_curricular filters: codigo_formato=C1&url_documento IS NULL semantic_attributes: [entity:sunedu][filter:C1][typo]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,81,id: 381 question: cuantos planes tiene niania intent: count table: plan_estudios metric_or_operation: COUNT filters: sede=Ñaña semantic_attributes: [sede:Ñaña][intent:count][typo]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Ingeniería de Sistemas,,82,id: 382 question: distribusion de creditos por ciclo en sistemas intent: aggregate chart_type: bar table: malla_curricular dimension: ciclo metric_or_operation: SUM(creditos) filters: programa=Sistemas semantic_attributes: [programa:Sistemas][intent:aggregate][typo]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,83,id: 383 question: cursos con etica en la upeu intent: list table: malla_curricular filters: curso CONTAINS etica semantic_attributes: [adventista][institution:UPEU][typo]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,Nutrición Humana,,84,id: 384 question: lista de cursos de nutricion en julaca intent: list table: silabos filters: programa=Nutricion&sede=Juliaca semantic_attributes: [programa:Nutricion][sede:Juliaca][typo]
report_examples,data/knowledge/extracted/_plain/jomelai_reportes_upeu_700.csv,jomelai reportes upeu 700,,,85,id: 385 question: total oras de farmasia intent: aggregate table: malla_curricular metric_or_operation: SUM(horas_totales) filters: programa=Farmacia semantic_attributes: [programa:Farmacia][intent:aggregate][typo]
